event_id,asset_id,token_id,payment_id,symbol,address,image_url,name,decimals,eth_price,usd_price
245236826,17174759,2543,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236825,24816468,6972,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236824,24835319,5286,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236823,17302433,4608,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236822,24936332,1352,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236821,24820391,5089,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236819,17217591,3794,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236820,23134412,3158,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236818,23132028,2030,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236817,25156280,4879,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
